Date;Code INSEE region;Region;Vitesse du vent a 100m (m/s);Rayonnement solaire (W/m2)
2024-07-20;11;Ile-de-France;4.36875;281.72625
2024-07-20;24;Centre-Val de Loire;4.67625;283.32
2024-07-20;27;Bourgogne-Franche-Comte;3.56625;289.865
2024-07-20;28;Normandie;4.98625;234.6925
2024-07-20;32;Hauts-de-France;4.9975000000000005;272.52500000000003
2024-07-20;44;Grand Est;3.44625;285.13125
2024-07-20;52;Pays de la Loire;5.0675;257.945
2024-07-20;53;Bretagne;5.41125;185.90375
2024-07-20;75;Nouvelle-Aquitaine;4.17875;278.03
2024-07-20;76;Occitanie;5.265;295.2475
2024-07-20;84;Auvergne-Rhone-Alpes;3.025;302.3425
2024-07-20;93;Provence-Alpes-Cote d'Azur;4.89125;310.66625
2024-07-21;11;Ile-de-France;4.31875;208.9225
2024-07-21;24;Centre-Val de Loire;4.4375;237.79874999999998
2024-07-21;27;Bourgogne-Franche-Comte;3.35125;214.32
2024-07-21;28;Normandie;5.10375;189.6475
2024-07-21;32;Hauts-de-France;4.83375;199.0075
2024-07-21;44;Grand Est;3.68125;213.42375
2024-07-21;52;Pays de la Loire;5.01875;229.27499999999998
2024-07-21;53;Bretagne;5.485;198.49375
2024-07-21;75;Nouvelle-Aquitaine;4.20125;258.94875
2024-07-21;76;Occitanie;5.4625;266.2975
2024-07-21;84;Auvergne-Rhone-Alpes;2.9925;228.37375
2024-07-21;93;Provence-Alpes-Cote d'Azur;4.98875;277.79625
2024-07-22;11;Ile-de-France;4.2162500000000005;220.015
2024-07-22;24;Centre-Val de Loire;4.38625;237.95375
2024-07-22;27;Bourgogne-Franche-Comte;3.50125;261.985
2024-07-22;28;Normandie;5.19125;179.3875
2024-07-22;32;Hauts-de-France;4.7924999999999995;207.64
2024-07-22;44;Grand Est;3.61375;252.81500000000003
2024-07-22;52;Pays de la Loire;4.89375;206.41125
2024-07-22;53;Bretagne;5.56625;157.17374999999998
2024-07-22;75;Nouvelle-Aquitaine;4.16375;252.16875
2024-07-22;76;Occitanie;5.645;300.195
2024-07-22;84;Auvergne-Rhone-Alpes;3.2125;276.72875
2024-07-22;93;Provence-Alpes-Cote d'Azur;4.8462499999999995;319.9475
2024-07-23;11;Ile-de-France;4.43375;219.23874999999998
2024-07-23;24;Centre-Val de Loire;4.4725;218.495
2024-07-23;27;Bourgogne-Franche-Comte;3.38125;234.42999999999998
2024-07-23;28;Normandie;5.2125;258.99875
2024-07-23;32;Hauts-de-France;4.67375;233.6725
2024-07-23;44;Grand Est;3.73625;224.9575
2024-07-23;52;Pays de la Loire;4.925;230.63500000000002
2024-07-23;53;Bretagne;5.60625;248.63125
2024-07-23;75;Nouvelle-Aquitaine;4.1049999999999995;270.31
2024-07-23;76;Occitanie;5.62375;316.355
2024-07-23;84;Auvergne-Rhone-Alpes;3.2525;293.60625
2024-07-23;93;Provence-Alpes-Cote d'Azur;4.825;319.64625
2024-07-24;11;Ile-de-France;4.385;262.8275
2024-07-24;24;Centre-Val de Loire;4.3825;275.95375
2024-07-24;27;Bourgogne-Franche-Comte;3.3762499999999998;264.18125
2024-07-24;28;Normandie;5.2837499999999995;283.6175
2024-07-24;32;Hauts-de-France;4.70625;276.11375
2024-07-24;44;Grand Est;3.6625;263.91875
2024-07-24;52;Pays de la Loire;4.91;301.945
2024-07-24;53;Bretagne;5.65;273.095
2024-07-24;75;Nouvelle-Aquitaine;4.13;286.19875
2024-07-24;76;Occitanie;5.71125;291.39625
2024-07-24;84;Auvergne-Rhone-Alpes;3.21875;281.27625
2024-07-24;93;Provence-Alpes-Cote d'Azur;4.62875;316.85
2024-07-25;11;Ile-de-France;4.2725;285.19
2024-07-25;24;Centre-Val de Loire;4.215;310.84125
2024-07-25;27;Bourgogne-Franche-Comte;3.46625;313.46500000000003
2024-07-25;28;Normandie;4.92125;231.79749999999999
2024-07-25;32;Hauts-de-France;4.7925;245.19125
2024-07-25;44;Grand Est;3.56;295.7325
2024-07-25;52;Pays de la Loire;4.84125;306.6325
2024-07-25;53;Bretagne;5.5725;224.19625
2024-07-25;75;Nouvelle-Aquitaine;4.02375;315.15999999999997
2024-07-25;76;Occitanie;5.61125;324.91625
2024-07-25;84;Auvergne-Rhone-Alpes;3.3987499999999997;325.64375
2024-07-25;93;Provence-Alpes-Cote d'Azur;4.655;311.68625
2024-07-26;11;Ile-de-France;4.42;209.33875
2024-07-26;24;Centre-Val de Loire;4.43625;258.45375
2024-07-26;27;Bourgogne-Franche-Comte;3.44125;302.89375
2024-07-26;28;Normandie;4.85625;213.72375
2024-07-26;32;Hauts-de-France;4.6775;215.29
2024-07-26;44;Grand Est;3.6025;264.30875
2024-07-26;52;Pays de la Loire;5.175;204.835
2024-07-26;53;Bretagne;5.53875;219.7225
2024-07-26;75;Nouvelle-Aquitaine;3.9825;287.51375
2024-07-26;76;Occitanie;5.37;314.43625
2024-07-26;84;Auvergne-Rhone-Alpes;3.42875;321.27750000000003
2024-07-26;93;Provence-Alpes-Cote d'Azur;4.5075;313.9175
2024-07-27;11;Ile-de-France;4.29875;143.93125
2024-07-27;24;Centre-Val de Loire;4.345;169.9375
2024-07-27;27;Bourgogne-Franche-Comte;3.39375;237.51125000000002
2024-07-27;28;Normandie;4.8675;205.32375
2024-07-27;32;Hauts-de-France;4.58125;177.23624999999998
2024-07-27;44;Grand Est;3.6975000000000002;190.385
2024-07-27;52;Pays de la Loire;5.10375;179.03625
2024-07-27;53;Bretagne;5.4725;226.10375
2024-07-27;75;Nouvelle-Aquitaine;3.99125;237.2475
2024-07-27;76;Occitanie;5.51;286.3025
2024-07-27;84;Auvergne-Rhone-Alpes;3.2025;283.635
2024-07-27;93;Provence-Alpes-Cote d'Azur;4.275;310.9575
2024-07-28;11;Ile-de-France;4.1450000000000005;288.34499999999997
2024-07-28;24;Centre-Val de Loire;4.2625;284.03875
2024-07-28;27;Bourgogne-Franche-Comte;3.45875;251.44125
2024-07-28;28;Normandie;4.7625;294.28375
2024-07-28;32;Hauts-de-France;4.445;282.82125
2024-07-28;44;Grand Est;3.61125;271.175
2024-07-28;52;Pays de la Loire;5.02125;300.055
2024-07-28;53;Bretagne;5.373749999999999;294.75875
2024-07-28;75;Nouvelle-Aquitaine;4.077500000000001;288.26875
2024-07-28;76;Occitanie;5.40125;296.26125
2024-07-28;84;Auvergne-Rhone-Alpes;3.245;273.55125
2024-07-28;93;Provence-Alpes-Cote d'Azur;4.10125;311.15
2024-07-29;11;Ile-de-France;4.12625;304.12
2024-07-29;24;Centre-Val de Loire;4.23125;299.00125
2024-07-29;27;Bourgogne-Franche-Comte;3.42125;302.70375
2024-07-29;28;Normandie;4.79875;300.2525
2024-07-29;32;Hauts-de-France;4.335;301.7575
2024-07-29;44;Grand Est;3.62;303.90375
2024-07-29;52;Pays de la Loire;4.9375;294.02625
2024-07-29;53;Bretagne;5.43625;301.825
2024-07-29;75;Nouvelle-Aquitaine;4.0525;303.17125
2024-07-29;76;Occitanie;5.37625;310.27625
2024-07-29;84;Auvergne-Rhone-Alpes;3.2375;309.84875
2024-07-29;93;Provence-Alpes-Cote d'Azur;3.985;307.79875
2024-07-30;11;Ile-de-France;4.03375;271.53125
2024-07-30;24;Centre-Val de Loire;4.266249999999999;252.29999999999998
2024-07-30;27;Bourgogne-Franche-Comte;3.41625;284.60125
2024-07-30;28;Normandie;4.425;273.77125
2024-07-30;32;Hauts-de-France;4.485;280.5525
2024-07-30;44;Grand Est;3.6175;291.38125
2024-07-30;52;Pays de la Loire;4.8825;249.11874999999998
2024-07-30;53;Bretagne;5.27125;258.18875
2024-07-30;75;Nouvelle-Aquitaine;3.95125;259.305
2024-07-30;76;Occitanie;5.1375;282.63125
2024-07-30;84;Auvergne-Rhone-Alpes;3.28375;285.65749999999997
2024-07-30;93;Provence-Alpes-Cote d'Azur;3.9575;300.39125
2024-07-31;11;Ile-de-France;4.04125;235.81625
2024-07-31;24;Centre-Val de Loire;4.315;253.90875
2024-07-31;27;Bourgogne-Franche-Comte;3.475;259.72375
2024-07-31;28;Normandie;4.59375;253.3075
2024-07-31;32;Hauts-de-France;4.43625;234.6275
2024-07-31;44;Grand Est;3.4425;243.76875
2024-07-31;52;Pays de la Loire;4.970000000000001;264.4425
2024-07-31;53;Bretagne;5.19625;270.5975
2024-07-31;75;Nouvelle-Aquitaine;4.0225;276.90500000000003
2024-07-31;76;Occitanie;5.0875;288.93375000000003
2024-07-31;84;Auvergne-Rhone-Alpes;3.1550000000000002;279.68875
2024-07-31;93;Provence-Alpes-Cote d'Azur;3.995;300.19375
2024-08-01;11;Ile-de-France;4.27625;231.975
2024-08-01;24;Centre-Val de Loire;4.29625;247.39875
2024-08-01;27;Bourgogne-Franche-Comte;3.32875;240.85625000000002
2024-08-01;28;Normandie;4.99125;260.86875
2024-08-01;32;Hauts-de-France;4.99125;225.25
2024-08-01;44;Grand Est;3.5725;194.95625
2024-08-01;52;Pays de la Loire;5.975;294.97125
2024-08-01;53;Bretagne;5.38375;293.68125
2024-08-01;75;Nouvelle-Aquitaine;3.95375;257.635
2024-08-01;76;Occitanie;6.20125;280.395
2024-08-01;84;Auvergne-Rhone-Alpes;3.3475;283.03125
2024-08-01;93;Provence-Alpes-Cote d'Azur;4.29125;304.73249999999996
2024-08-02;11;Ile-de-France;4.21125;246.57750000000001
2024-08-02;24;Centre-Val de Loire;3.95875;273.68625
2024-08-02;27;Bourgogne-Franche-Comte;3.35875;232.66625
2024-08-02;28;Normandie;4.74375;290.45625
2024-08-02;32;Hauts-de-France;4.53;229.47375
2024-08-02;44;Grand Est;3.24375;218.2725
2024-08-02;52;Pays de la Loire;4.84625;302.1325
2024-08-02;53;Bretagne;5.28;263.0575
2024-08-02;75;Nouvelle-Aquitaine;3.835;266.49
2024-08-02;76;Occitanie;6.195;230.10999999999999
2024-08-02;84;Auvergne-Rhone-Alpes;3.53875;254.06625
2024-08-02;93;Provence-Alpes-Cote d'Azur;4.5475;286.20125
2024-08-03;11;Ile-de-France;3.8762499999999998;183.5525
2024-08-03;24;Centre-Val de Loire;3.58875;236.6225
2024-08-03;27;Bourgogne-Franche-Comte;3.08;261.95875
2024-08-03;28;Normandie;4.58375;135.92
2024-08-03;32;Hauts-de-France;4.6425;155.98999999999998
2024-08-03;44;Grand Est;3.315;249.64625
2024-08-03;52;Pays de la Loire;4.52875;195.97875
2024-08-03;53;Bretagne;5.25375;145.00375
2024-08-03;75;Nouvelle-Aquitaine;3.70375;261.07
2024-08-03;76;Occitanie;5.74625;282.8625
2024-08-03;84;Auvergne-Rhone-Alpes;3.45;283.1125
2024-08-03;93;Provence-Alpes-Cote d'Azur;3.94875;298.84
2024-08-04;11;Ile-de-France;4.2975;208.21375
2024-08-04;24;Centre-Val de Loire;3.8575;209.45125000000002
2024-08-04;27;Bourgogne-Franche-Comte;2.92;204.51000000000002
2024-08-04;28;Normandie;4.67875;232.745
2024-08-04;32;Hauts-de-France;4.6775;220.17249999999999
2024-08-04;44;Grand Est;3.08875;184.32874999999999
2024-08-04;52;Pays de la Loire;4.5962499999999995;256.2675
2024-08-04;53;Bretagne;5.49125;260.6725
2024-08-04;75;Nouvelle-Aquitaine;3.64;260.13124999999997
2024-08-04;76;Occitanie;5.70875;306.19625
2024-08-04;84;Auvergne-Rhone-Alpes;3.355;285.17
2024-08-04;93;Provence-Alpes-Cote d'Azur;3.8225;298.12375
2024-08-05;11;Ile-de-France;4.145;287.3125
2024-08-05;24;Centre-Val de Loire;3.81875;295.62
2024-08-05;27;Bourgogne-Franche-Comte;3.1175;290.795
2024-08-05;28;Normandie;4.6987499999999995;288.06875
2024-08-05;32;Hauts-de-France;4.64375;283.53625
2024-08-05;44;Grand Est;3.1475;281.66375
2024-08-05;52;Pays de la Loire;4.7700000000000005;280.70375
2024-08-05;53;Bretagne;5.47625;229.385
2024-08-05;75;Nouvelle-Aquitaine;3.58;299.3875
2024-08-05;76;Occitanie;5.4875;306.7
2024-08-05;84;Auvergne-Rhone-Alpes;3.38875;303.32
2024-08-05;93;Provence-Alpes-Cote d'Azur;4.03875;297.6425
2024-08-06;11;Ile-de-France;4.2;276.0825
2024-08-06;24;Centre-Val de Loire;3.8200000000000003;281.48749999999995
2024-08-06;27;Bourgogne-Franche-Comte;2.9137500000000003;289.58375
2024-08-06;28;Normandie;4.82125;175.4225
2024-08-06;32;Hauts-de-France;4.81625;261.45375
2024-08-06;44;Grand Est;2.9924999999999997;278.00374999999997
2024-08-06;52;Pays de la Loire;4.6137500000000005;182.60750000000002
2024-08-06;53;Bretagne;5.52;171.0025
2024-08-06;75;Nouvelle-Aquitaine;3.705;251.56875
2024-08-06;76;Occitanie;5.3425;282.72375
2024-08-06;84;Auvergne-Rhone-Alpes;3.295;294.4375
2024-08-06;93;Provence-Alpes-Cote d'Azur;4.03125;295.26375
2024-08-07;11;Ile-de-France;4.20125;237.57999999999998
2024-08-07;24;Centre-Val de Loire;3.71625;231.415
2024-08-07;27;Bourgogne-Franche-Comte;2.9675;231.0
2024-08-07;28;Normandie;4.9875;246.55
2024-08-07;32;Hauts-de-France;4.8325000000000005;255.74125
2024-08-07;44;Grand Est;3.2775;216.00625
2024-08-07;52;Pays de la Loire;4.62125;272.67625
2024-08-07;53;Bretagne;5.46875;244.93
2024-08-07;75;Nouvelle-Aquitaine;3.71;232.59875
2024-08-07;76;Occitanie;5.2475;238.18625000000003
2024-08-07;84;Auvergne-Rhone-Alpes;3.12125;251.25875000000002
2024-08-07;93;Provence-Alpes-Cote d'Azur;4.05625;273.125
2024-08-08;11;Ile-de-France;4.0;261.6075
2024-08-08;24;Centre-Val de Loire;3.5575;288.03125
2024-08-08;27;Bourgogne-Franche-Comte;2.79875;268.07375
2024-08-08;28;Normandie;5.195;243.23
2024-08-08;32;Hauts-de-France;4.9625;241.95375
2024-08-08;44;Grand Est;3.2975;255.38375
2024-08-08;52;Pays de la Loire;4.53875;285.63875
2024-08-08;53;Bretagne;5.535;253.69125
2024-08-08;75;Nouvelle-Aquitaine;3.8075;286.23125000000005
2024-08-08;76;Occitanie;4.9925;280.84875
2024-08-08;84;Auvergne-Rhone-Alpes;3.10625;268.3275
2024-08-08;93;Provence-Alpes-Cote d'Azur;3.97875;276.135
2024-08-09;11;Ile-de-France;4.19625;233.20250000000001
2024-08-09;24;Centre-Val de Loire;3.715;262.28
2024-08-09;27;Bourgogne-Franche-Comte;2.94625;286.5675
2024-08-09;28;Normandie;5.3325;189.25625000000002
2024-08-09;32;Hauts-de-France;5.04375;191.62625
2024-08-09;44;Grand Est;3.19875;264.4525
2024-08-09;52;Pays de la Loire;4.85875;231.75875
2024-08-09;53;Bretagne;5.7575;192.97000000000003
2024-08-09;75;Nouvelle-Aquitaine;3.89625;289.13125
2024-08-09;76;Occitanie;5.02125;294.65
2024-08-09;84;Auvergne-Rhone-Alpes;3.02;295.6575
2024-08-09;93;Provence-Alpes-Cote d'Azur;3.86625;290.5525
2024-08-10;11;Ile-de-France;4.23125;277.55375000000004
2024-08-10;24;Centre-Val de Loire;3.79625;278.76
2024-08-10;27;Bourgogne-Franche-Comte;3.3275;277.17125
2024-08-10;28;Normandie;5.21875;266.83875
2024-08-10;32;Hauts-de-France;5.13;260.19125
2024-08-10;44;Grand Est;3.29875;265.55
2024-08-10;52;Pays de la Loire;4.82;278.90375
2024-08-10;53;Bretagne;5.7425;263.2475
2024-08-10;75;Nouvelle-Aquitaine;3.90125;284.22125
2024-08-10;76;Occitanie;5.00625;292.95
2024-08-10;84;Auvergne-Rhone-Alpes;3.15875;295.115
2024-08-10;93;Provence-Alpes-Cote d'Azur;3.84375;291.035
2024-08-11;11;Ile-de-France;4.325;259.465
2024-08-11;24;Centre-Val de Loire;3.95625;269.48125
2024-08-11;27;Bourgogne-Franche-Comte;3.28125;276.02875
2024-08-11;28;Normandie;5.2675;246.27625
2024-08-11;32;Hauts-de-France;5.11625;245.575
2024-08-11;44;Grand Est;3.3275;268.68125
2024-08-11;52;Pays de la Loire;5.0337499999999995;263.1025
2024-08-11;53;Bretagne;5.63625;246.63875000000002
2024-08-11;75;Nouvelle-Aquitaine;3.9425;277.34749999999997
2024-08-11;76;Occitanie;4.8774999999999995;284.5475
2024-08-11;84;Auvergne-Rhone-Alpes;3.05;273.92125
2024-08-11;93;Provence-Alpes-Cote d'Azur;3.79375;280.255
2024-08-12;11;Ile-de-France;4.37;246.40249999999997
2024-08-12;24;Centre-Val de Loire;4.04125;249.635
2024-08-12;27;Bourgogne-Franche-Comte;3.1725;243.105
2024-08-12;28;Normandie;5.215;243.1625
2024-08-12;32;Hauts-de-France;5.33875;239.31375
2024-08-12;44;Grand Est;3.60125;239.0525
2024-08-12;52;Pays de la Loire;4.9325;248.9475
2024-08-12;53;Bretagne;5.80875;238.22625000000002
2024-08-12;75;Nouvelle-Aquitaine;3.96375;224.50374999999997
2024-08-12;76;Occitanie;4.8125;256.59499999999997
2024-08-12;84;Auvergne-Rhone-Alpes;2.9125;258.76
2024-08-12;93;Provence-Alpes-Cote d'Azur;3.68875;282.675
2024-08-13;11;Ile-de-France;4.21875;215.65125
2024-08-13;24;Centre-Val de Loire;3.95625;208.79749999999999
2024-08-13;27;Bourgogne-Franche-Comte;3.115;240.10625
2024-08-13;28;Normandie;5.3687499999999995;231.59875
2024-08-13;32;Hauts-de-France;5.1425;232.90375
2024-08-13;44;Grand Est;3.4475;240.38625
2024-08-13;52;Pays de la Loire;4.8425;227.72
2024-08-13;53;Bretagne;5.99875;207.65375
2024-08-13;75;Nouvelle-Aquitaine;4.0225;208.20874999999998
2024-08-13;76;Occitanie;4.85625;230.3075
2024-08-13;84;Auvergne-Rhone-Alpes;2.86125;249.20874999999998
2024-08-13;93;Provence-Alpes-Cote d'Azur;3.65125;284.635
2024-08-14;11;Ile-de-France;4.22375;204.9825
2024-08-14;24;Centre-Val de Loire;4.105;205.62125
2024-08-14;27;Bourgogne-Franche-Comte;3.19125;206.59125
2024-08-14;28;Normandie;5.3462499999999995;211.44125
2024-08-14;32;Hauts-de-France;5.1175;215.37625
2024-08-14;44;Grand Est;3.4050000000000002;200.7775
2024-08-14;52;Pays de la Loire;5.085;221.60375
2024-08-14;53;Bretagne;6.06875;236.94875000000002
2024-08-14;75;Nouvelle-Aquitaine;4.04125;202.18
2024-08-14;76;Occitanie;4.80625;201.11
2024-08-14;84;Auvergne-Rhone-Alpes;2.7312499999999997;209.99375
2024-08-14;93;Provence-Alpes-Cote d'Azur;3.49375;253.5775
2024-08-15;11;Ile-de-France;4.46;238.51375
2024-08-15;24;Centre-Val de Loire;4.16375;243.85375
2024-08-15;27;Bourgogne-Franche-Comte;3.44125;225.19375
2024-08-15;28;Normandie;5.49;230.39
2024-08-15;32;Hauts-de-France;5.3375;235.5275
2024-08-15;44;Grand Est;3.4975;232.16375
2024-08-15;52;Pays de la Loire;5.16375;249.65375
2024-08-15;53;Bretagne;6.1525;205.55375
2024-08-15;75;Nouvelle-Aquitaine;4.10625;232.01250000000002
2024-08-15;76;Occitanie;5.07875;222.55625
2024-08-15;84;Auvergne-Rhone-Alpes;2.8725;227.14249999999998
2024-08-15;93;Provence-Alpes-Cote d'Azur;3.64625;238.09375
2024-08-16;11;Ile-de-France;4.46125;207.35500000000002
2024-08-16;24;Centre-Val de Loire;4.27375;229.565
2024-08-16;27;Bourgogne-Franche-Comte;3.4450000000000003;263.07624999999996
2024-08-16;28;Normandie;5.3825;137.65125
2024-08-16;32;Hauts-de-France;5.10375;155.63
2024-08-16;44;Grand Est;3.6525;246.8225
2024-08-16;52;Pays de la Loire;5.07125;185.2125
2024-08-16;53;Bretagne;5.92125;138.77125
2024-08-16;75;Nouvelle-Aquitaine;4.1375;259.92125
2024-08-16;76;Occitanie;5.165;263.41125
2024-08-16;84;Auvergne-Rhone-Alpes;3.12;263.53499999999997
2024-08-16;93;Provence-Alpes-Cote d'Azur;3.7175000000000002;253.56375
2024-08-17;11;Ile-de-France;4.47375;162.02125
2024-08-17;24;Centre-Val de Loire;4.3475;152.27625
2024-08-17;27;Bourgogne-Franche-Comte;3.4325;194.91
2024-08-17;28;Normandie;5.58;221.11375
2024-08-17;32;Hauts-de-France;5.123749999999999;207.41
2024-08-17;44;Grand Est;3.6525;176.06
2024-08-17;52;Pays de la Loire;5.1925;196.92125000000001
2024-08-17;53;Bretagne;5.9675;220.93875
2024-08-17;75;Nouvelle-Aquitaine;4.12125;195.98874999999998
2024-08-17;76;Occitanie;5.42;249.53625
2024-08-17;84;Auvergne-Rhone-Alpes;3.0525;221.5625
2024-08-17;93;Provence-Alpes-Cote d'Azur;3.9;259.33750000000003
2024-08-18;11;Ile-de-France;4.47625;213.81375
2024-08-18;24;Centre-Val de Loire;4.31625;223.21875
2024-08-18;27;Bourgogne-Franche-Comte;3.705;200.5625
2024-08-18;28;Normandie;5.41125;213.3525
2024-08-18;32;Hauts-de-France;5.08;211.755
2024-08-18;44;Grand Est;3.7725;200.4925
2024-08-18;52;Pays de la Loire;5.115;216.3025
2024-08-18;53;Bretagne;6.1274999999999995;209.81
2024-08-18;75;Nouvelle-Aquitaine;4.06875;250.05875
2024-08-18;76;Occitanie;5.61875;243.88375
2024-08-18;84;Auvergne-Rhone-Alpes;3.1125;210.6575
2024-08-18;93;Provence-Alpes-Cote d'Azur;4.15125;263.47249999999997
2024-08-19;11;Ile-de-France;4.36125;244.26125000000002
2024-08-19;24;Centre-Val de Loire;4.25125;259.63875
2024-08-19;27;Bourgogne-Franche-Comte;3.59375;255.67
2024-08-19;28;Normandie;5.51875;226.225
2024-08-19;32;Hauts-de-France;5.015;241.66125
2024-08-19;44;Grand Est;3.6725;240.51125000000002
2024-08-19;52;Pays de la Loire;5.01875;247.35625000000002
2024-08-19;53;Bretagne;6.1587499999999995;211.04000000000002
2024-08-19;75;Nouvelle-Aquitaine;4.02875;278.70375
2024-08-19;76;Occitanie;5.8425;284.3725
2024-08-19;84;Auvergne-Rhone-Alpes;3.145;261.41125
2024-08-19;93;Provence-Alpes-Cote d'Azur;4.05125;267.39625
2024-08-20;11;Ile-de-France;4.6;220.60500000000002
2024-08-20;24;Centre-Val de Loire;4.4437500000000005;237.05124999999998
2024-08-20;27;Bourgogne-Franche-Comte;3.56375;263.36
2024-08-20;28;Normandie;5.5600000000000005;204.88375
2024-08-20;32;Hauts-de-France;5.3075;198.70625
2024-08-20;44;Grand Est;3.54625;258.7825
2024-08-20;52;Pays de la Loire;5.215;213.22375
2024-08-20;53;Bretagne;6.28625;215.88625000000002
2024-08-20;75;Nouvelle-Aquitaine;4.02625;254.33124999999998
2024-08-20;76;Occitanie;5.72625;281.995
2024-08-20;84;Auvergne-Rhone-Alpes;3.11;279.85875
2024-08-20;93;Provence-Alpes-Cote d'Azur;4.095;276.63125
2024-08-21;11;Ile-de-France;4.88125;235.375
2024-08-21;24;Centre-Val de Loire;4.43125;240.20374999999999
2024-08-21;27;Bourgogne-Franche-Comte;3.64125;242.60375
2024-08-21;28;Normandie;5.87375;222.60375
2024-08-21;32;Hauts-de-France;5.67625;224.625
2024-08-21;44;Grand Est;3.7287500000000002;229.97625000000002
2024-08-21;52;Pays de la Loire;5.3125;250.255
2024-08-21;53;Bretagne;6.4375;221.44625000000002
2024-08-21;75;Nouvelle-Aquitaine;3.95875;246.7
2024-08-21;76;Occitanie;5.82375;252.83624999999998
2024-08-21;84;Auvergne-Rhone-Alpes;3.30625;255.7725
2024-08-21;93;Provence-Alpes-Cote d'Azur;4.17875;276.5425
2024-08-22;11;Ile-de-France;4.99125;264.88875
2024-08-22;24;Centre-Val de Loire;4.4425;271.85625
2024-08-22;27;Bourgogne-Franche-Comte;3.88375;270.9575
2024-08-22;28;Normandie;5.8375;239.01875
2024-08-22;32;Hauts-de-France;5.8375;245.55499999999998
2024-08-22;44;Grand Est;3.9274999999999998;263.31875
2024-08-22;52;Pays de la Loire;5.46625;263.39
2024-08-22;53;Bretagne;6.48;195.4325
2024-08-22;75;Nouvelle-Aquitaine;3.87;272.7475
2024-08-22;76;Occitanie;5.87625;275.27750000000003
2024-08-22;84;Auvergne-Rhone-Alpes;3.6237500000000002;276.8375
2024-08-22;93;Provence-Alpes-Cote d'Azur;4.24;274.80375
2024-08-23;11;Ile-de-France;5.15375;149.925
2024-08-23;24;Centre-Val de Loire;4.5325;176.69750000000002
2024-08-23;27;Bourgogne-Franche-Comte;4.0625;246.1
2024-08-23;28;Normandie;6.2;143.98375
2024-08-23;32;Hauts-de-France;5.945;141.62875
2024-08-23;44;Grand Est;3.99875;219.48375
2024-08-23;52;Pays de la Loire;5.4575;168.74375
2024-08-23;53;Bretagne;6.40625;146.79000000000002
2024-08-23;75;Nouvelle-Aquitaine;3.89125;228.62124999999997
2024-08-23;76;Occitanie;5.99125;257.4325
2024-08-23;84;Auvergne-Rhone-Alpes;3.5725;265.70375
2024-08-23;93;Provence-Alpes-Cote d'Azur;4.385;272.88125
2024-08-24;11;Ile-de-France;5.2975;176.0975
2024-08-24;24;Centre-Val de Loire;4.705;193.4675
2024-08-24;27;Bourgogne-Franche-Comte;4.2425;228.2075
2024-08-24;28;Normandie;6.29125;136.76125000000002
2024-08-24;32;Hauts-de-France;6.10875;140.1575
2024-08-24;44;Grand Est;4.17875;212.09625
2024-08-24;52;Pays de la Loire;5.24625;162.13375
2024-08-24;53;Bretagne;6.40625;186.5675
2024-08-24;75;Nouvelle-Aquitaine;4.01875;211.2325
2024-08-24;76;Occitanie;5.705;230.96375
2024-08-24;84;Auvergne-Rhone-Alpes;3.4725;245.30374999999998
2024-08-24;93;Provence-Alpes-Cote d'Azur;4.42875;261.52250000000004
2024-08-25;11;Ile-de-France;5.14375;217.7575
2024-08-25;24;Centre-Val de Loire;4.6675;245.30249999999998
2024-08-25;27;Bourgogne-Franche-Comte;3.9475;224.56625000000003
2024-08-25;28;Normandie;6.35625;216.33124999999998
2024-08-25;32;Hauts-de-France;6.04875;214.5325
2024-08-25;44;Grand Est;4.23375;222.66125
2024-08-25;52;Pays de la Loire;5.39125;235.21249999999998
2024-08-25;53;Bretagne;6.1375;220.53625
2024-08-25;75;Nouvelle-Aquitaine;3.995;240.03625
2024-08-25;76;Occitanie;5.67625;209.97750000000002
2024-08-25;84;Auvergne-Rhone-Alpes;3.425;199.54375000000002
2024-08-25;93;Provence-Alpes-Cote d'Azur;4.34375;241.25625
2024-08-26;11;Ile-de-France;5.22125;236.05124999999998
2024-08-26;24;Centre-Val de Loire;4.63375;256.335
2024-08-26;27;Bourgogne-Franche-Comte;4.15375;254.4575
2024-08-26;28;Normandie;6.26625;208.58625
2024-08-26;32;Hauts-de-France;6.0525;203.84875
2024-08-26;44;Grand Est;4.0375;242.16875000000002
2024-08-26;52;Pays de la Loire;5.41625;245.16500000000002
2024-08-26;53;Bretagne;6.28875;213.7
2024-08-26;75;Nouvelle-Aquitaine;3.975;270.13125
2024-08-26;76;Occitanie;5.4025;274.46125
2024-08-26;84;Auvergne-Rhone-Alpes;3.55;254.60625
2024-08-26;93;Provence-Alpes-Cote d'Azur;4.18625;248.65
2024-08-27;11;Ile-de-France;5.26375;252.2925
2024-08-27;24;Centre-Val de Loire;4.56125;259.60625
2024-08-27;27;Bourgogne-Franche-Comte;4.23875;259.10875
2024-08-27;28;Normandie;6.2875000000000005;241.4775
2024-08-27;32;Hauts-de-France;6.0525;241.83249999999998
2024-08-27;44;Grand Est;4.32;253.42000000000002
2024-08-27;52;Pays de la Loire;5.51875;254.2075
2024-08-27;53;Bretagne;6.14125;243.73874999999998
2024-08-27;75;Nouvelle-Aquitaine;3.98625;263.84250000000003
2024-08-27;76;Occitanie;5.28;268.44375
2024-08-27;84;Auvergne-Rhone-Alpes;3.65625;260.5825
2024-08-27;93;Provence-Alpes-Cote d'Azur;4.00375;242.0025
